255.0,20008.0
256.0,20008.0
257.0,20008.0
258.0,20008.0
259.0,20008.0
260.0,15088.0
261.0,15088.0
262.0,15088.0
263.0,15088.0
264.0,15088.0
265.0,15088.0
266.0,15088.0
267.0,15088.0
268.0,15088.0
269.0,15088.0
270.0,15088.0
271.0,15088.0
272.0,15088.0
273.0,23548.0
274.0,23548.0
275.0,23548.0
276.0,23548.0
277.0,23548.0
278.0,23548.0
279.0,23548.0
280.0,23548.0
281.0,23548.0
282.0,23548.0
283.0,23548.0
284.0,23548.0
285.0,23548.0
286.0,23548.0
287.0,23548.0
288.0,23548.0
289.0,23548.0
290.0,23548.0
291.0,23548.0
292.0,23548.0
293.0,23548.0
294.0,23548.0
295.0,23548.0
296.0,23548.0
297.0,23548.0
298.0,23548.0
299.0,17555.0
300.0,17555.0
301.0,17555.0
302.0,17555.0
303.0,17555.0
304.0,17075.0
305.0,17075.0
306.0,17075.0
307.0,17075.0
308.0,17075.0
309.0,17075.0
310.0,17075.0
311.0,17075.0
312.0,17075.0
313.0,17075.0
314.0,17075.0
315.0,17075.0
316.0,17075.0
317.0,17075.0
318.0,17075.0
319.0,11475.0
320.0,11475.0
321.0,11475.0
322.0,11475.0
323.0,11475.0
324.0,11475.0
325.0,11475.0
326.0,11475.0
327.0,11475.0
328.0,11475.0
329.0,11475.0
330.0,11475.0
331.0,11475.0
332.0,11475.0
333.0,11475.0
334.0,11475.0
335.0,11475.0
336.0,11475.0
337.0,11475.0
338.0,11475.0
339.0,11475.0
340.0,11475.0
341.0,11475.0
342.0,11475.0
343.0,11475.0
344.0,11475.0
345.0,11475.0
346.0,11475.0
347.0,11475.0
348.0,11475.0
349.0,11475.0
350.0,11475.0
351.0,11475.0
352.0,11475.0
353.0,11475.0
354.0,11475.0
355.0,11475.0
356.0,11475.0
357.0,11475.0
358.0,11475.0
359.0,11475.0
360.0,12655.0
361.0,12655.0
362.0,12655.0
363.0,12655.0
364.0,12655.0
365.0,12655.0
366.0,12655.0
367.0,12655.0
368.0,12655.0
369.0,12655.0
370.0,12655.0
371.0,12655.0
372.0,12655.0
373.0,12655.0
374.0,12655.0
375.0,12655.0
376.0,12655.0
377.0,12655.0
378.0,12655.0
379.0,12655.0
380.0,12655.0
381.0,12655.0
382.0,12655.0
383.0,12655.0
384.0,12655.0
385.0,12655.0
386.0,11165.0
387.0,11165.0
388.0,11165.0
389.0,11165.0
390.0,11165.0
391.0,11165.0
392.0,11165.0
393.0,11165.0
394.0,11165.0
395.0,11165.0
396.0,11165.0
397.0,11165.0
398.0,8104.0
399.0,8104.0
400.0,8104.0
401.0,8104.0
402.0,8104.0
403.0,8104.0
404.0,8104.0
405.0,8104.0
406.0,8104.0
407.0,8104.0
408.0,8104.0
409.0,8104.0
410.0,8104.0
411.0,8104.0
412.0,8104.0
413.0,8104.0
414.0,8104.0
415.0,8104.0
416.0,4240.0
417.0,4240.0
418.0,4240.0
419.0,4240.0
420.0,4240.0
421.0,4240.0
422.0,4240.0
423.0,5470.0
424.0,5470.0
425.0,5470.0
426.0,5470.0
427.0,5470.0
428.0,5470.0
429.0,5470.0
430.0,5470.0
431.0,5470.0
432.0,5470.0
433.0,5470.0
434.0,5470.0
435.0,5470.0
436.0,5470.0
437.0,5470.0
438.0,5470.0
439.0,5470.0
440.0,5470.0
441.0,5470.0
442.0,5470.0
443.0,5470.0
444.0,3440.0
445.0,3440.0
446.0,3440.0
447.0,3440.0
448.0,3440.0
449.0,3440.0
450.0,3440.0
